date,time,name,images,logo,details,tagline,info,url 
2022-01-07,11:27:05 AM,SOLV3D encompass,"https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/3D_RIG.png, https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/3D_RIG.png, https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/3D_RIG.png, https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/Aerial_View.png, https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/Toronto__282_29.png, https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/screenshots/Elevation_Profile.png, https://i.ytimg.com/vi/yzWNS-6C_cA/hqdefault.jpg",https://www.arcgis.com/sharing/rest/content/listings/9e78fddf949845f4a73d8cc7b461dd14/info/largethumbnail/540x360.png,"SOLV3D develops innovative software solutions that enable users to effectively bring together and use in conjunction, various 3D and 2D geospatial datasets, to enhance their existing workflows and modes of operation.With the SOLV3D encompass™ platform, using only a web-browser, clients are able to easily visualize and share point cloud data, imagery, CAD/GIS models, as well as many other geospatial datasets. The client's data resides in an environment of their choosing, whether an on-premise web server, cloud environment, or accessed through streaming subscription services. ArcGIS Online (AGOL) integration is available to those with a current AGOL account, permitting users to also utilize both their public and private content within the platform.The result is a robust virtual project setting, providing spatial context and an engaging common operating picture. This environment not only empowers all stakeholders with an enhanced collaboration ability, but also allows them to gain a greater amount of derived value from investments made in their datasets for estimation, planning, design, and decision-making.Some of the functions within the application include; 2D & 3D measurements, asset tagging & discussion threads, cross sections/profiles, and a unique data export feature (clip, zip & ship).About UsSOLV3D is the creator of innovative software solutions for geospatial data processing, visualization and collaboration. The SOLV3D engine™ processing toolkit assists users in optimizing point cloud data for effective use within their applications and workflows.  SOLV3D encompass™ provides the ability to merge together a myriad of geospatial datasets in a single platform.  Within a web-based environment, it enables all stakeholders to easily gain situational awareness and work together on projects, AOIs and assets, regardless of geographical location or level of technical expertise.To learn more, please visit solv3d.com",SOLV3D Inc.,"Business needsContact provider for more informationIndustriesTransportationPublic SafetyPetroleum and PipelineElectric and Gas UtilitiesNational GovernmentWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsCompatible with Chrome, Edge, Firefox and Safari browsers for Windows and Mac.Supports ArcGIS Online integration.Version3.0.2Listed DateMay 26th, 2020Contact InformationSOLV3D Inc.https://www.solv3d.comEmail+1 (888) 325-1285",https://www.esri.com/en-us/arcgis-marketplace/listing/products/9e78fddf949845f4a73d8cc7b461dd14
2022-01-07,11:27:38 AM,UK Content app by Esri UK,"https://www.arcgis.com/sharing/rest/content/listings/c87e8bb8204342b88f33949872b8a374/info/screenshots/UKContent-1.png, https://www.arcgis.com/sharing/rest/content/listings/c87e8bb8204342b88f33949872b8a374/info/screenshots/UKContent-1.png, https://www.arcgis.com/sharing/rest/content/listings/c87e8bb8204342b88f33949872b8a374/info/screenshots/UKContent-1.png, https://www.arcgis.com/sharing/rest/content/listings/c87e8bb8204342b88f33949872b8a374/info/screenshots/UKContent-2.png",https://www.arcgis.com/sharing/rest/content/listings/c87e8bb8204342b88f33949872b8a374/info/largethumbnail/ukcontent-large-thumb-286x190.jpg,The UK Content app allows you to add the free services available directly into your ArcGIS Online organisation. It will create groups containing the services; a UK Basemaps group for the basemaps and a UK Locators group for the locators . If you choose to use the app to configure the premium services it will also add an Esri UK Online Maps group. If you want to register your interest in the premium services then go here.For further information on the application please see the Esri UK website.For information on what’s new and details of any known issues please visit the UK Content Information page,Esri UK Marketplace,"Business needsContact provider for more informationIndustriesNational GovernmentPublic SafetyTransportationWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsWindows
- Internet Explorer 9, 10 and 11 Google Chrome, FirefoxVersion1.0.142Listed DateJanuary 21st, 2015Contact InformationEsri UK Marketplacehttps://www.esriuk.com/Email+44 1296 745500",https://www.esri.com/en-us/arcgis-marketplace/listing/products/c87e8bb8204342b88f33949872b8a374
2022-01-07,11:28:22 AM,Airspace Link AirHub for Government,"https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/AHG_Login.png, https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/AHG_Login.png, https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/AHG_Login.png, https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/AHG.png, https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/Capture.PNG, https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/screenshots/screenshot_1614972646830.png",https://www.arcgis.com/sharing/rest/content/listings/ea8dd35d01e34d658711dabfcfb98b6e/info/largethumbnail/blob.png,"AirHub™ for Government is the first cloud-based drone platform focused exclusively on merging the needs of state & local government with the operational planning tools pilots already use.  One of the primary challenges communities face are drone pilots unfamiliar or unaware of the changing and dynamic local laws, ordinances, activities, interests and federal drone regulations and restrictions. Airspace Link provides web applications and API-driven plugins to enable rule-based guidance and decision making for drone related activities. In short, the AirHub™ platform provides both pilot and government airspace related planning tools. Our mission is to help communities safely manage drone integration into their communities while building new economic development opportunities for businesses and citizens.","Airspace Link, Inc.","Business needsContact provider for more informationIndustriesState and Local GovernmentNational GovernmentTransportationPublic SafetyElectric and Gas UtilitiesWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsAirHub™ for Government requires Internet access to AGOL and an AGOL account. For the best performance please use the latest version of a browser listed below. The website leverages the local storage capabilities (similar to cookies) of the browser. If this storage is disabled, the site will not function properly. To learn how to enable local storage, consult the browser's documentation.- Google Chrome- Microsoft Edge- Microsoft Internet Explorer 11- Mozilla Firefox- SafariVersionAirHub for Government v1.0Listed DateMarch 3rd, 2020Contact InformationAirspace Link, Inc.www.airspacelink.comEmail(800) 783-3712",https://www.esri.com/en-us/arcgis-marketplace/listing/products/ea8dd35d01e34d658711dabfcfb98b6e
2022-01-07,11:30:28 AM,Liquids HCA Tool Add-in,"https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/screenshots/C_3A_G2_Liquid_HCA_FinalSet_MarketplaceContent_LiquidsHCA_Landspill.png, https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/screenshots/C_3A_G2_Liquid_HCA_FinalSet_MarketplaceContent_LiquidsHCA_Landspill.png, https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/screenshots/C_3A_G2_Liquid_HCA_FinalSet_MarketplaceContent_LiquidsHCA_Landspill.png, https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/screenshots/C_3A_G2_Liquid_HCA_FinalSet_MarketplaceContent_LiquidsHCA_HydroTrace.png, https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/screenshots/screenshot_1605220555788.png",https://www.arcgis.com/sharing/rest/content/listings/4efe9bb05d164ea497ddc4689a5f158f/info/largethumbnail/thumbnail.png,"The Liquids HCA Tool is a part of G2-IS’s comprehensive
pipeline integrity management software suite that helps operators manage risk,
ensure compliance, and optimize performance. The Liquids HCA Tool is designed
to meet all the requirements for “could affect” segment determination for
hazardous liquids pipelines, as specified in 49
CFR §195.452   Pipeline integrity management in high consequence
areas. The Liquids HCA Tool performs hydrocarbon plume transport
simulations that support the following product transport mechanisms:Overland
     flow – simulation of the hydrocarbon release plume over the surface of the
     earth, taking topography into accountHydrographic
     transport – simulation of the downstream transport of a hydrocarbon
     release plume that has entered a stream/river networkTo facilitate overland flow release plume simulations, The
Liquids HCA Tool uses a customized version of an open source Computational
Fluid Dynamics (CFD) modeling package called GeoClaw to
perform overland flow plume simulations. GeoClaw uses high-resolution, Godunov-type,
shock-capturing finite volume methods and Riemann solvers to
solve the shallow water
equations, a simplified, depth-integrated version of the general Navier-Stokes
equations for incompressible, viscous fluid flow. Of particular
importance to modeling pipeline releases and storage tank ruptures, dry states
in the model space are handled automatically by GeoClaw. Unlike many CFD tools,
the use of shock-capturing methods allows dry portions of the model space to be
handled implicitly and accurately. GeoClaw also incorporates Adaptive Mesh
Refinement (AMR) to facilitate efficient and stable simulation of the highly
transient flows typical of pipeline releases and storage tank ruptures.G2-IS has modified the GeoClaw kernel to allow for the
incorporation of fluid density and viscosity terms. Unlike many other
offerings, this enhancement enables GeoClaw to be legitimately used in modeling
fluids other than water, e.g., hydrocarbons. This refined simulation capability
is extremely important when the working fluid is a hydrocarbon product whose
density differs from water, and whose viscosity may differ from water by
multiple orders of magnitude.The use of GeoClaw in the overland transport modeling
portion of the Liquids HCA Tool enables the effective use of the
high-resolution digital elevation data now available via the USGS 3D Elevation
Program (3DEP) and the Esri Living Atlas. In
many parts of the United States, 3DEP data is now available at 1-meter
horizontal resolution. To allow the Liquids HCA Tool to take advantage of the
ever increasing resolution of elevation data, G2-IS has enabled the GeoClaw
engine to be run in the Microsoft Azure® virtualized
computing environment. This enables nearly unlimited performance scalability in
the Liquids HCA Tool, either on premises or in the cloud, a facilitates processing
performance that far outstrips tools limited to desktop computing.The hydrographic transport module of the Liquids HCA Tool
utilizes the latest version of the National Hydrography Dataset (NHD), NHDPlus
High Resolution (NHDPlus HR). Stream flow rate data is
incorporated directly into the NHDPlus HR dataset, facilitating more accurate
assessment of stream flow velocity, which is critical to determining the extent
of the downstream transport of the release plume. The hydrographic transport
engine of the Liquids HCA Tool makes use of Esri Network
Analyst extension technology in performing downstream trace
calculations.The combination of Liquids HCA Tool simulation algorithms
together with the extreme resolution of the USGS 3DEP and NHDPlusHR datasets
facilitates more accurate and detailed release plume modeling than ever before
possible. The output of both the overland flow and hydrographic transport
modules of the Liquids HCA Tool is fully time aware. This facilitates the
user’s ability to visualize the evolution of both overland and hydrographic
transport plumes through time, using the ArcGIS Pro time
slider. This capability enables Liquids HCA Tool output to be used as
an aid in emergency response plans and exercises.",G2 Integrated Solutions,"Business needsAsset Tracking and AnalysisFacility ManagementRisk ManagementSituational AwarenessIndustriesPetroleum and PipelineWorks withArcGIS ProPlatformDesktopSystem RequirementsArcGIS Pro  versions 2.8 and up.Version2.8.1Listed DateNovember 13th, 2020Contact InformationG2 Integrated Solutionshttps://knowledgecenter.g2-is.comEmail713-260-4000",https://www.esri.com/en-us/arcgis-marketplace/listing/products/4efe9bb05d164ea497ddc4689a5f158f
2022-01-07,11:31:41 AM,Corpus Christi Real-Time Vessel Layer,"https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/screenshots/screenshot_1604336081210.png, https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/screenshots/screenshot_1604336081210.png, https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/screenshots/screenshot_1604336081210.png, https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/screenshots/screenshot_1604336090837.png, https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/screenshots/screenshot_1604336106524.png",https://www.arcgis.com/sharing/rest/content/listings/399b93a5fb9d406889b9abeee90b5ecd/info/largethumbnail/blob.png,"Overview40geo's Corpus Christi Real-Time Vessel Map provides users with a powerful picture of shipping and vessel movement in Corpus Christi Texas. The data is presented as a feature layer that is updated in real time and keeps the user updated on the spatial location and details of the vessels they need to track. The dataset includes a color scheme legend that colors the boats by type to give the user a big picture analysis on the Corpus Christi Texas vessel types.Key Database Fields per Record:NameCallsignMMSIIMOAIS classificationTypeLengthWidthDraughtGross TonnageAbout 40Geo40Geo (www.40geo.com) turns sensors into location based intelligence By 2020, 200 billion devices are expected to be connected to the Internet of Things (IoT). These devices will provide organizations that are equipped to leverage this volume and velocity of data with massive efficiency gains and a clear competitive advantage.40Geo is a geospatial products and consulting company focused on helping companies and governments reach their full digital potential. The explosion of connected sensors, cloud computing and AI & machine learning have equipped 40Geo with tools to monitor and log the world’s physical activity, delivering better business and policy decisions",40Geo,"Business needsSupply Chain DigitizationAsset Tracking and AnalysisSituational AwarenessReal-Time Location TrackingRisk ManagementIndustriesNational GovernmentState and Local GovernmentTransportationNatural ResourcesPetroleum and PipelineWorks withArcGIS AppsArcGIS EnterpriseArcGIS OnlineArcGIS ProPlatformDesktopOn-premisesMobileWebSystem RequirementsRequires the customer to have appropriate licenses for ArcGIS to access data available via the Esri Marketplace.Version1.0Listed DateNovember 2nd, 2020Contact Information40Geohttps://www.40geo.com/Email(888) 430-1446",https://www.esri.com/en-us/arcgis-marketplace/listing/products/399b93a5fb9d406889b9abeee90b5ecd
2022-01-07,11:35:30 AM,Maxar 3D Surface Model,"https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_02_960x540.png, https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_02_960x540.png, https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_02_960x540.png, https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_03_960x540.png, https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_04_960x540.png, https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/screenshots/3DSM_05_960x540.png",https://www.arcgis.com/sharing/rest/content/listings/f992cf0cd2904dc98df3d1754df7a269/info/largethumbnail/3DSM_05_540x360.png,"Maxar offers highly-accurate 3D data for decision makers, available today with global coverage regardless of terrain type. We use a big data approach to create The Globe in 3D, combining unique, patented algorithms with the world’s largest archive of satellite data to produce an authoritative, geo-specific 3D representation of the planet. The Globe in 3D is available commercially, has 0.5m resolution, is full-color, and maintains an absolute accuracy of 3m SE90 (Spherical Error 90%) anywhere in the world.Maxar 3D Surface Model —a 3D TIN model of the surface of earth with true photorealistic texture on all sides of buildings and terrain features—is at the heart of The Globe in 3D and serves as the foundation for all Vricon data products. The alignment error between the 3D model and the imagery is zero—Vricon 3D Surface Model offers the most accurate representation of Earth. • Absolute accuracy: 3m SE90• Resolution: 50cmFormats: COLLADA, ESRI I3S (Indexed 3D Scene Layer), OGC Community Standard 3D Tiles. Other formats available on request. ArcPro 3D Analytics Using Vricon Data - https://youtu.be/0Gu4t60zSqY",Vricon,"Business needsContact provider for more informationIndustriesElectric and Gas UtilitiesNational GovernmentInsurancePublic SafetyTransportationWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsContact provider for more informationVersion1.0Listed DateJuly 2nd, 2019Contact InformationVriconhttps://www.maxar.com/products/3d-data-suiteEmail800.496.1225",https://www.esri.com/en-us/arcgis-marketplace/listing/products/f992cf0cd2904dc98df3d1754df7a269
2022-01-07,11:35:47 AM,Synergy Systems & Services Custom Symbology Widget,"https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/screenshots/screenshot_1612544174404.png, https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/screenshots/screenshot_1612544174404.png, https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/screenshots/screenshot_1612544174404.png, https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/screenshots/screenshot_1612544545920.png, https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/screenshots/screenshot_1631049240883.png",https://www.arcgis.com/sharing/rest/content/listings/d654ab193560488aa304a7489612b091/info/largethumbnail/Synergy_Square_Marketplace.jpg,"Custom Symbology WidgetThis widget allows a user to change any point and line layer symbology within a Web App via a feature action on the existing Layer List widget.  The symbology changes will only be present during the user's session and the layer symbology will default back to the symbology that was saved with the map/layer after a user's session ends.                           > > > Click Here to See the DEMO! < < <User Guide1) select Adv Layer List widget2) select the three dots next to the layer3) select Symbol Chooser to open the dialog     Here you Can:select and Preview the symbolselect the drop down (available for point features) and choose from the field options (set to Basic by default) or upload a custom imagechange Symbol Size - in addition to: Color, Style,Transparency, Outline Color and Width (options vary by feature and symbol type)Apply Symbol - all
symbols on the map and in the legend will update accordingly for that layerSynergy Systems & Services, Inc. Founded in 2002, Synergy Systems & Services, Inc. (SCube/Synergy) is a dynamic and expanding Geographic Information Systems (GIS) and Information Technology (IT) company based in Owings Mills, Maryland - USA, that is helping to Build the Information Super Highway!                    > > > Click Here to See Our STORY MAP! < < <ServicesGeographical Information Systems (GIS)GISApplication Development – Custom & Configurable &
HybridArcGIS OnlineArcGIS Server, ArcGIS Portal, ArcGIS HubAll ESRI Products & ExtensionsCartographySpatial Analysis using Data VisualizationSoftware EngineeringSoftware EngineeringInformation System SecurityTraffic EngineeringTraffic Data AnalysisRoadway Data CollectionIT ConsultingEnterprise Service Provider (ESP)Web and Internet SystemsApplication Service ProviderSystems/Facilities Management and MaintenanceManagement ConsultingIT Management ConsultingBusiness Process ConsultingDocumentation/Technical WritingElectronic Document Management",Synergy Systems & Services Inc,"Business needsContact provider for more informationIndustriesState and Local GovernmentElectric and Gas UtilitiesNational GovernmentTransportationWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsFunctioning PC/Mobile device connected to the internet via a modern browser.Version1.0Listed DateJune 24th, 2019Contact InformationSynergy Systems & Services Incwww.sss-inc.comEmail410-413-1872",https://www.esri.com/en-us/arcgis-marketplace/listing/products/d654ab193560488aa304a7489612b091
2022-01-07,11:37:57 AM,Smart Asset Management and Inventory System - Stormwater (SAM IS ),"https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/screenshots/screenshot_1601994301808.png, https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/screenshots/screenshot_1601994301808.png, https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/screenshots/screenshot_1601994301808.png, https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/screenshots/screenshot_1601994309119.png, https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/screenshots/screenshot_1601994320355.png",https://www.arcgis.com/sharing/rest/content/listings/6d1a856d10594c7b88458b1aefae759c/info/largethumbnail/blob.png,"The SAM IS Stormwater
module is a cloud-hosted configurable solution that leverages Esri’s ArcGIS
Online platform and GIS hosted services. Designed as a Software as a Service
(SaaS) program, it is modular-based and cost-effective, so you’re only buying what
you need, when you need it.   A SAM IS subscription
includes managed data services for your GIS layer (in this case, stormwater
asset data). The SAM IS Stormwater module lets you manage all your stormwater
assets, while also conducting condition assessments and
scheduling repairs to those stormwater assets. You’ll have access to historical
inspection and maintenance records that are maintained throughout the
stormwater asset inventory. Easy-to-understand dashboards and thematic maps
provide management oversight to your overall stormwater network – oftentimes
thousands of individual items under management. Plus, with our integrated
control center view, critical, ‘what-do-I-need-to-know-now’ information is at
your fingertips. SAM IS Stormwater
assists with the communication of existing conditions and future needs via
pre-defined reports and graphs, based on VHB’s extensive knowledge of
stormwater and water resources, as well as municipality requirements. In
addition, SAM IS Stormwater is specifically designed to prepare you and your
municipality to meet MS4 requirements by clearly understanding the components
of all six Minimum Control Measures (MCMs). Overall, SAM IS Stormwater supports
the goal of providing a comprehensive life-cycle management tool to provide
critical information for maintenance, repair, or replacement from your
stormwater and water resource inventories.",VHB Maps Online,"Business needsContact provider for more informationIndustriesState and Local GovernmentNational GovernmentWaterReal EstateWorks withContact provider for more informationPlatformContact provider for more informationSystem Requirementsweb browserInternet connectionEsri Named User accountVersionv1.7.1Listed DateJune 23rd, 2020Contact InformationVHB Maps Onlinehttps://www.samisbyvhb.comEmail617.607.1848",https://www.esri.com/en-us/arcgis-marketplace/listing/products/6d1a856d10594c7b88458b1aefae759c
2022-01-07,11:41:14 AM,SafeGraph Places for ArcGIS October-2020 (v2020-09-27),"https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.12.55_AM.png, https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.12.55_AM.png, https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.12.55_AM.png, https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.12.38_AM.png, https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.12.48_AM.png, https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/screenshots/Screen_Shot_2019-03-01_at_2.13.10_AM.png, https://i.ytimg.com/vi/ZBNMtqrLQ20/hqdefault.jpg",https://www.arcgis.com/sharing/rest/content/listings/3425348e4bee4059af2b353e52df43c2/info/largethumbnail/Screen_Shot_2019-03-01_at_2.29.48_AM.png,"Please Note: This listing has not been updated since October 2020 and is intended to showcase parts of the SafeGraph Places schema but not data freshness. Enterprise customers can expect monthly product updates.SafeGraph is just a data company. That's all we do. SafeGraph Places for ArcGIS is a subset of SafeGraph Places. Places is a points-of-interest (POI) dataset with business listing, building footprint, visitor insights, & foot-traffic data for every place people spend time or money in the U.S. The complete SafeGraph Places dataset has ~11M POIs globally and is updated monthly (to reflect store openings & closings). Here, for free on this listing, SafeGraph offers a subset of attributes from SafeGraph Core Places as a hosted Feature Service to easily integrate with all ESRI products in the ArcGIS ecosystem.Columns in this dataset:placekeysafegraph_place_idparent_safegraph_place_idlocation_namesafegraph_brand_idsbrandstop_categorystreet_addresscitystatezip_codeiso_country_codeGeometry Point data (Latitude and longitude of building centroid)For data definitions and complete documentation visit SafeGraph Docs.For statistics on this dataset, see SafeGraph Places Summary Statistics. Want More? Want this POI data for use outside of ArcGIS Online? Want POI data for Canada? Want to match or deduplicate other POI data (Match Service)?Want POI building footprints and spatial hierarchy relationships (Geometry)?Want more detailed category information (Core Places)?Want phone numbers or operating hours (Core Places)?Want POI visitor insights & foot-traffic data (Patterns)?Want footfall data for neighborhoods (Neighborhood Patterns)?Want guidance on correlating Patterns data and other best practices (Data Science Resources)?Explore & download all SafeGraph Places, Patterns, & Geometry data from SafeGraph’s Data Bar.Or drop us a line! Your data needs are our data delights.  Contact: support-esri@safegraph.com",SafeGraph,"Business needsContact provider for more informationIndustriesRetailReal EstateBankingWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsThis data is available as a hosted ArcGIS Feature Service. You can easily load this Feature Service into your workflow in all Esri products in the ArcGIS ecosystem.VersionSafeGraph Places October-2020 (v2020-09-27)Listed DateMarch 1st, 2019Contact InformationSafeGraphhttps://www.safegraph.com/Email",https://www.esri.com/en-us/arcgis-marketplace/listing/products/3425348e4bee4059af2b353e52df43c2
2022-01-07,11:43:31 AM,ParcelAtlas Free V2.4,"https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661406199.png, https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661406199.png, https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661406199.png, https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661671698.png, https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661691848.png, https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/screenshots/screenshot_1608661708499.png",https://www.arcgis.com/sharing/rest/content/listings/f0caf68f0213420a9cea8b2a44d9b60f/info/largethumbnail/ParcelAtlasFREE540x360.png,"This free content is provided to enable evaluation and demonstration of Parcel Atlas Features ©.  The current free content is five counties in southeastern Massachusetts (Bristol, Barnstable, Dukes, Nantucket, and Plymouth). ParcelAtlas Features© is the same as having up to 2,950 county parcel map zip files, 164 million current parcel boundaries and linked attributes on your enterprise without having to lift a finger to deploy or keep it current. Enter an address anywhere in US and view a parcel that is not a picture, but a geospatial parcel boundary polygon database complete with linked tax roll records. Ready to be used with ArcGIS® Pro as is. Most important, thanks to a protracted team effort of Esri, BSI and TeamAR, the entire 0.5 Terabyte ParcelAtlas© database is INSIDE ArcGIS® Online. As such, only this National Parcel Layer content service can provide convenience, power and performance (i.e., multi state queries) just not possible by any other service due to all the others being OUTSIDE ArcGIS Online. No muss, no fuss, ParcelAtlas Features© is just there, ready for use live use all the time.",Team Augmented Reality Inc.,"Business needsContact provider for more informationIndustriesInsuranceReal EstateState and Local GovernmentElectric and Gas UtilitiesPetroleum and PipelineWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsParcelAtlas© is available through ArcGIS Online.  It can accessed by any authorized ArcGIS Online user, both directly via the Internet, or from within Esri products such as ArcGIS Pro. VersionV 2.4Listed DateMay 6th, 2020Contact InformationTeam Augmented Reality Inc.https://www.boundarysolutions.com/BSI/ParcelAtlas/page1.htmlEmail415-381-1750",https://www.esri.com/en-us/arcgis-marketplace/listing/products/f0caf68f0213420a9cea8b2a44d9b60f
2022-01-07,11:49:49 AM,OS MasterMap Basemap - Esri UK Premium Data,,https://www.arcgis.com/sharing/rest/content/listings/5f1da0599fcc482c87f4b28f1bde39f3/info/largethumbnail/286x190-basemaps-mm.jpg,"In order to access these services you must be in possession of a national licence for the data from the OS which covers the relevant datasetsThe OS MasterMap 'Carto' base map is designed to be used as background mapping providing a seamless map view from small to large scales with a consistent cartographic representation. The sources of data are Ordnance Survey Vector Map District data for small and mid-scales, and Open Map Local & MasterMap for the largest scales.The currency of the data is; MasterMap - 08/2021MasterMap Greenspace - 04/2021Vector Map District - 05/2021Open Map Local - 10/2021Open Greenspace - 10/2021OpenRivers - 04/2021The coverage of the map service is GB. The map projection is British National Grid. The map service is cached down to 1:500, but can be viewed at an additional level of detail at 1:250 scale. Updated: 09/11/2021",Esri UK,"Business needsContact provider for more informationIndustriesNational GovernmentPublic SafetyWorks withContact provider for more informationPlatformContact provider for more informationSystem RequirementsContact provider for more informationVersion14/02/2017Listed DateMarch 3rd, 2017Contact InformationEsri UKhttps://www.esriuk.comEmail+44 1296 745500",https://www.esri.com/en-us/arcgis-marketplace/listing/products/5f1da0599fcc482c87f4b28f1bde39f3
